"","fips","SCC","Pollutant","Emissions","type","year","summ"
"1613","24510","10300602","PM25-PRI",0.330564,"POINT","2008",3464205.83780584
"1614","24510","20300102","PM25-PRI",0,"POINT","2008",3464205.83780584
"1615","24510","50200504","PM25-PRI",0.000281703,"POINT","2008",3464205.83780584
"1616","24510","20300101","PM25-PRI",0,"POINT","2008",3464205.83780584
"1617","24510","20300101","PM25-PRI",0,"POINT","2008",3464205.83780584
"1618","24510","20100102","PM25-PRI",0,"POINT","2008",3464205.83780584
"1619","24510","30203201","PM25-PRI",0.1014,"POINT","2008",3464205.83780584
"1620","24510","30501402","PM25-PRI",8.0407,"POINT","2008",3464205.83780584
"1621","24510","10300502","PM25-PRI",0.833352,"POINT","2008",3464205.83780584
"1622","24510","10300603","PM25-PRI",0.043654,"POINT","2008",3464205.83780584
"1623","24510","10500106","PM25-PRI",0.043654,"POINT","2008",3464205.83780584
"1624","24510","10500106","PM25-PRI",0.043654,"POINT","2008",3464205.83780584
"1625","24510","10200503","PM25-PRI",0,"POINT","2008",3464205.83780584
"1626","24510","30101401","PM25-PRI",0.00209084,"POINT","2008",3464205.83780584
"1627","24510","30101401","PM25-PRI",0,"POINT","2008",3464205.83780584
"1628","24510","39999999","PM25-PRI",0,"POINT","2008",3464205.83780584
"1629","24510","10300601","PM25-PRI",0,"POINT","2008",3464205.83780584
"1630","24510","10300601","PM25-PRI",0.05083,"POINT","2008",3464205.83780584
"1631","24510","10300601","PM25-PRI",0.6864,"POINT","2008",3464205.83780584
"1632","24510","10300602","PM25-PRI",0,"POINT","2008",3464205.83780584
"1633","24510","10300601","PM25-PRI",0,"POINT","2008",3464205.83780584
"1634","24510","10300601","PM25-PRI",0.3567,"POINT","2008",3464205.83780584
"1635","24510","10300601","PM25-PRI",1.00188,"POINT","2008",3464205.83780584
"1636","24510","10300602","PM25-PRI",0.7347,"POINT","2008",3464205.83780584
"1637","24510","30500201","PM25-PRI",0,"POINT","2008",3464205.83780584
"1638","24510","30500201","PM25-PRI",0,"POINT","2008",3464205.83780584
"1639","24510","30200504","PM25-PRI",0.0104664,"POINT","2008",3464205.83780584
"1640","24510","31299999","PM25-PRI",0,"POINT","2008",3464205.83780584
"1641","24510","50200504","PM25-PRI",0.15274,"POINT","2008",3464205.83780584
"1642","24510","50200504","PM25-PRI",0.0628894,"POINT","2008",3464205.83780584
"1643","24510","10200603","PM25-PRI",0,"POINT","2008",3464205.83780584
"1644","24510","10200603","PM25-PRI",0,"POINT","2008",3464205.83780584
"1645","24510","10300602","PM25-PRI",0,"POINT","2008",3464205.83780584
"1646","24510","10300602","PM25-PRI",0,"POINT","2008",3464205.83780584
"1647","24510","10300602","PM25-PRI",0,"POINT","2008",3464205.83780584
"1648","24510","10300602","PM25-PRI",0,"POINT","2008",3464205.83780584
"1649","24510","10300602","PM25-PRI",0,"POINT","2008",3464205.83780584
"1650","24510","50400201","PM25-PRI",0,"POINT","2008",3464205.83780584
"1651","24510","20200102","PM25-PRI",0.00444336,"POINT","2008",3464205.83780584
"1652","24510","20200102","PM25-PRI",0.0112885,"POINT","2008",3464205.83780584
"1653","24510","20200102","PM25-PRI",0.0112885,"POINT","2008",3464205.83780584
"1654","24510","30300003","PM25-PRI",0.179859,"POINT","2008",3464205.83780584
"1655","24510","30300001","PM25-PRI",5.31846,"POINT","2008",3464205.83780584
"1656","24510","30300001","PM25-PRI",7.154,"POINT","2008",3464205.83780584
"1657","24510","30300003","PM25-PRI",0.373265,"POINT","2008",3464205.83780584
"1658","24510","20300102","PM25-PRI",0,"POINT","2008",3464205.83780584
"1659","24510","20300102","PM25-PRI",0,"POINT","2008",3464205.83780584
"1660","24510","20300102","PM25-PRI",0,"POINT","2008",3464205.83780584
"1661","24510","20300102","PM25-PRI",0,"POINT","2008",3464205.83780584
"1662","24510","10200603","PM25-PRI",0,"POINT","2008",3464205.83780584
"1663","24510","30200526","PM25-PRI",0,"POINT","2008",3464205.83780584
"1664","24510","30500402","PM25-PRI",0,"POINT","2008",3464205.83780584
"1665","24510","30200801","PM25-PRI",0,"POINT","2008",3464205.83780584
"1666","24510","2104008510","PM25-PRI",2.49714,"NONPOINT","2008",3464205.83780584
"1667","24510","2601000000","PM25-PRI",0.015,"NONPOINT","2008",3464205.83780584
"1668","24510","2104007000","PM25-PRI",0.0258414,"NONPOINT","2008",3464205.83780584
"1669","24510","2104008610","PM25-PRI",10.4741,"NONPOINT","2008",3464205.83780584
"1670","24510","2285002010","PM25-PRI",4.81,"NONPOINT","2008",3464205.83780584
"1671","24510","2104006000","PM25-PRI",3.04384,"NONPOINT","2008",3464205.83780584
"1672","24510","2104004000","PM25-PRI",13.0317,"NONPOINT","2008",3464205.83780584
"1673","24510","2285002009","PM25-PRI",0,"NONPOINT","2008",3464205.83780584
"1674","24510","2302002200","PM25-PRI",87.906,"NONPOINT","2008",3464205.83780584
"1675","24510","2311030000","PM25-PRI",15.25,"NONPOINT","2008",3464205.83780584
"1676","24510","2103007000","PM25-PRI",0.0114897,"NONPOINT","2008",3464205.83780584
"1677","24510","2104008400","PM25-PRI",0.901605,"NONPOINT","2008",3464205.83780584
"1678","24510","2285002007","PM25-PRI",0.107503842,"NONPOINT","2008",3464205.83780584
"1679","24510","2103004000","PM25-PRI",5.1792,"NONPOINT","2008",3464205.83780584
"1680","24510","2104008310","PM25-PRI",137.002,"NONPOINT","2008",3464205.83780584
"1681","24510","2104001000","PM25-PRI",0.04890555,"NONPOINT","2008",3464205.83780584
"1682","24510","2280003100","PM25-PRI",75.3358,"NONPOINT","2008",3464205.83780584
"1683","24510","2610000400","PM25-PRI",0,"NONPOINT","2008",3464205.83780584
"1684","24510","2280003100","PM25-PRI",11.8951,"NONPOINT","2008",3464205.83780584
"1685","24510","2104011000","PM25-PRI",0.4463,"NONPOINT","2008",3464205.83780584
"1686","24510","2280002100","PM25-PRI",224.745,"NONPOINT","2008",3464205.83780584
"1687","24510","2610000500","PM25-PRI",0,"NONPOINT","2008",3464205.83780584
"1688","24510","2296000000","PM25-PRI",0.8137,"NONPOINT","2008",3464205.83780584
"1689","24510","2104008210","PM25-PRI",222.537,"NONPOINT","2008",3464205.83780584
"1690","24510","2302003100","PM25-PRI",17.2939,"NONPOINT","2008",3464205.83780584
"1691","24510","2104008220","PM25-PRI",45.713,"NONPOINT","2008",3464205.83780584
"1692","24510","2302003200","PM25-PRI",1.79825,"NONPOINT","2008",3464205.83780584
"1693","24510","2610000100","PM25-PRI",0,"NONPOINT","2008",3464205.83780584
"1694","24510","2104002000","PM25-PRI",0,"NONPOINT","2008",3464205.83780584
"1695","24510","2104009000","PM25-PRI",15.4155,"NONPOINT","2008",3464205.83780584
"1696","24510","2280002200","PM25-PRI",53.48182,"NONPOINT","2008",3464205.83780584
"1697","24510","2311020000","PM25-PRI",194.88,"NONPOINT","2008",3464205.83780584
"1698","24510","2302002100","PM25-PRI",15.1252,"NONPOINT","2008",3464205.83780584
"1699","24510","2104008320","PM25-PRI",28.1256,"NONPOINT","2008",3464205.83780584
"1700","24510","2285002006","PM25-PRI",4.2106458801,"NONPOINT","2008",3464205.83780584
"1701","24510","2104008230","PM25-PRI",15.8556,"NONPOINT","2008",3464205.83780584
"1702","24510","2103005000","PM25-PRI",0.157405,"NONPOINT","2008",3464205.83780584
"1703","24510","2285002008","PM25-PRI",0,"NONPOINT","2008",3464205.83780584
"1704","24510","2311010000","PM25-PRI",1.05,"NONPOINT","2008",3464205.83780584
"1705","24510","2103006000","PM25-PRI",1.8239,"NONPOINT","2008",3464205.83780584
"1706","24510","2294000000","PM25-PRI",22.09,"NONPOINT","2008",3464205.83780584
"1707","24510","2104008330","PM25-PRI",9.74377,"NONPOINT","2008",3464205.83780584
"1708","24510","2104008100","PM25-PRI",130.314,"NONPOINT","2008",3464205.83780584
"1709","24510","2610030000","PM25-PRI",0,"NONPOINT","2008",3464205.83780584
"1710","24510","2103011000","PM25-PRI",0.0514916,"NONPOINT","2008",3464205.83780584
"1711","24510","2230072290","PM25-PRI",0.0137892,"ON-ROAD","2008",3464205.83780584
"1712","24510","2201001250","PM25-PRI",0.414028,"ON-ROAD","2008",3464205.83780584
"1713","24510","2201020330","PM25-PRI",0.148817,"ON-ROAD","2008",3464205.83780584
"1714","24510","2201070170","PM25-PRI",0.00126115,"ON-ROAD","2008",3464205.83780584
"1715","24510","2201001270","PM25-PRI",2.98886,"ON-ROAD","2008",3464205.83780584
"1716","24510","2201001310","PM25-PRI",0.742692,"ON-ROAD","2008",3464205.83780584
"1717","24510","2230075270","PM25-PRI",0.0125277,"ON-ROAD","2008",3464205.83780584
"1718","24510","2230075310","PM25-PRI",0.00430875,"ON-ROAD","2008",3464205.83780584
"1719","24510","2201080330","PM25-PRI",0.00133844,"ON-ROAD","2008",3464205.83780584
"1720","24510","2230073190","PM25-PRI",7.19266e-05,"ON-ROAD","2008",3464205.83780584
"1721","24510","2201020230","PM25-PRI",0.607505,"ON-ROAD","2008",3464205.83780584
"1722","24510","2230074310","PM25-PRI",0.0501417,"ON-ROAD","2008",3464205.83780584
"1723","24510","2230060330","PM25-PRI",0.00787263,"ON-ROAD","2008",3464205.83780584
"1724","24510","2201040270","PM25-PRI",0.733697,"ON-ROAD","2008",3464205.83780584
"1725","24510","2201070330","PM25-PRI",0.0144085,"ON-ROAD","2008",3464205.83780584
"1726","24510","2230075190","PM25-PRI",2.37877e-05,"ON-ROAD","2008",3464205.83780584
"1727","24510","2230074250","PM25-PRI",0.0233622,"ON-ROAD","2008",3464205.83780584
"1728","24510","2230001330","PM25-PRI",0.021742,"ON-ROAD","2008",3464205.83780584
"1729","24510","2230071190","PM25-PRI",1.53479e-05,"ON-ROAD","2008",3464205.83780584
"1730","24510","2230060290","PM25-PRI",0.30316,"ON-ROAD","2008",3464205.83780584
"1731","24510","2230060310","PM25-PRI",0.00280435,"ON-ROAD","2008",3464205.83780584
"1732","24510","2201020190","PM25-PRI",0.000578253,"ON-ROAD","2008",3464205.83780584
"1733","24510","2230073250","PM25-PRI",0.187809,"ON-ROAD","2008",3464205.83780584
"1734","24510","2201070330","PM25-PRI",0.0355012,"ON-ROAD","2008",3464205.83780584
"1735","24510","2230001230","PM25-PRI",0.0886584,"ON-ROAD","2008",3464205.83780584
"1736","24510","2201040170","PM25-PRI",0.000254731,"ON-ROAD","2008",3464205.83780584
"1737","24510","2230073290","PM25-PRI",0.820354,"ON-ROAD","2008",3464205.83780584
"1738","24510","2230073230","PM25-PRI",0.0500087,"ON-ROAD","2008",3464205.83780584
"1739","24510","2230071270","PM25-PRI",0.036138,"ON-ROAD","2008",3464205.83780584
"1740","24510","2201001330","PM25-PRI",0.675915,"ON-ROAD","2008",3464205.83780584
"1741","24510","2230075330","PM25-PRI",0.00562571,"ON-ROAD","2008",3464205.83780584
"1742","24510","2230073310","PM25-PRI",0.403061,"ON-ROAD","2008",3464205.83780584
"1743","24510","2201020270","PM25-PRI",1.88701,"ON-ROAD","2008",3464205.83780584
"1744","24510","2230072190","PM25-PRI",0.000398836,"ON-ROAD","2008",3464205.83780584
"1745","24510","2201020270","PM25-PRI",1.57635,"ON-ROAD","2008",3464205.83780584
"1746","24510","2230075290","PM25-PRI",0.00699226,"ON-ROAD","2008",3464205.83780584
"1747","24510","2230060290","PM25-PRI",0.0232435,"ON-ROAD","2008",3464205.83780584
"1748","24510","2230001310","PM25-PRI",0.000298166,"ON-ROAD","2008",3464205.83780584
"1749","24510","2201040250","PM25-PRI",0.0347238,"ON-ROAD","2008",3464205.83780584
"1750","24510","2230071230","PM25-PRI",0.0514461,"ON-ROAD","2008",3464205.83780584
"1751","24510","2230060170","PM25-PRI",3.21767e-05,"ON-ROAD","2008",3464205.83780584
"1752","24510","2230001330","PM25-PRI",0.000313755,"ON-ROAD","2008",3464205.83780584
"1753","24510","2230074290","PM25-PRI",0.172223,"ON-ROAD","2008",3464205.83780584
"1754","24510","2201040250","PM25-PRI",0.0806081,"ON-ROAD","2008",3464205.83780584
"1755","24510","2201020290","PM25-PRI",1.17221,"ON-ROAD","2008",3464205.83780584
"1756","24510","2230001170","PM25-PRI",8.06651e-07,"ON-ROAD","2008",3464205.83780584
"1757","24510","2230075250","PM25-PRI",0.00132682,"ON-ROAD","2008",3464205.83780584
"1758","24510","2230071230","PM25-PRI",0.778241,"ON-ROAD","2008",3464205.83780584
"1759","24510","2201040290","PM25-PRI",0.193517,"ON-ROAD","2008",3464205.83780584
"1760","24510","2230072290","PM25-PRI",0.182651,"ON-ROAD","2008",3464205.83780584
"1761","24510","2201040270","PM25-PRI",0.311522,"ON-ROAD","2008",3464205.83780584
"1762","24510","2201070310","PM25-PRI",0.28503,"ON-ROAD","2008",3464205.83780584
"1763","24510","2201020190","PM25-PRI",0.00127458,"ON-ROAD","2008",3464205.83780584
"1764","24510","2201001270","PM25-PRI",1.39512,"ON-ROAD","2008",3464205.83780584
"1765","24510","2201080270","PM25-PRI",0.11214,"ON-ROAD","2008",3464205.83780584
"1766","24510","2230075250","PM25-PRI",0.08063,"ON-ROAD","2008",3464205.83780584
"1767","24510","2230073250","PM25-PRI",0.00407388,"ON-ROAD","2008",3464205.83780584
"1768","24510","2230071190","PM25-PRI",4.09783e-05,"ON-ROAD","2008",3464205.83780584
"1769","24510","2230074270","PM25-PRI",6.81165,"ON-ROAD","2008",3464205.83780584
"1770","24510","2230075310","PM25-PRI",0.261984,"ON-ROAD","2008",3464205.83780584
"1771","24510","2230072250","PM25-PRI",0.00315543,"ON-ROAD","2008",3464205.83780584
"1772","24510","2230074270","PM25-PRI",0.339965,"ON-ROAD","2008",3464205.83780584
"1773","24510","2230074230","PM25-PRI",9.69693,"ON-ROAD","2008",3464205.83780584
"1774","24510","2230074250","PM25-PRI",0.789868,"ON-ROAD","2008",3464205.83780584
"1775","24510","2230073290","PM25-PRI",0.0316408,"ON-ROAD","2008",3464205.83780584
"1776","24510","2201040250","PM25-PRI",0.092582,"ON-ROAD","2008",3464205.83780584
"1777","24510","2201080290","PM25-PRI",0.0691685,"ON-ROAD","2008",3464205.83780584
"1778","24510","2230072270","PM25-PRI",0.0272161,"ON-ROAD","2008",3464205.83780584
"1779","24510","2201080330","PM25-PRI",0.0193194,"ON-ROAD","2008",3464205.83780584
"1780","24510","2201070290","PM25-PRI",0.0287491,"ON-ROAD","2008",3464205.83780584
"1781","24510","2230072310","PM25-PRI",0.00677434,"ON-ROAD","2008",3464205.83780584
"1782","24510","2201001190","PM25-PRI",0.00114129,"ON-ROAD","2008",3464205.83780584
"1783","24510","2230074230","PM25-PRI",0.286812,"ON-ROAD","2008",3464205.83780584
"1784","24510","2230001270","PM25-PRI",0.00396935,"ON-ROAD","2008",3464205.83780584
"1785","24510","2230075170","PM25-PRI",2.82461e-05,"ON-ROAD","2008",3464205.83780584
"1786","24510","2230073230","PM25-PRI",0.088921,"ON-ROAD","2008",3464205.83780584
"1787","24510","2201070250","PM25-PRI",0.0162223,"ON-ROAD","2008",3464205.83780584
"1788","24510","2201070230","PM25-PRI",0.0806734,"ON-ROAD","2008",3464205.83780584
"1789","24510","2201070270","PM25-PRI",1.14159,"ON-ROAD","2008",3464205.83780584
"1790","24510","2230074170","PM25-PRI",0.000231082,"ON-ROAD","2008",3464205.83780584
"1791","24510","2201080250","PM25-PRI",0.00471359,"ON-ROAD","2008",3464205.83780584
"1792","24510","2230071290","PM25-PRI",0.00685699,"ON-ROAD","2008",3464205.83780584
"1793","24510","2230073310","PM25-PRI",0.0155458,"ON-ROAD","2008",3464205.83780584
"1794","24510","2230001330","PM25-PRI",0.000834846,"ON-ROAD","2008",3464205.83780584
"1795","24510","2230074290","PM25-PRI",0.102059,"ON-ROAD","2008",3464205.83780584
"1796","24510","2230074310","PM25-PRI",1.69532,"ON-ROAD","2008",3464205.83780584
"1797","24510","2230060230","PM25-PRI",0.419124,"ON-ROAD","2008",3464205.83780584
"1798","24510","2230074190","PM25-PRI",0.00779354,"ON-ROAD","2008",3464205.83780584
"1799","24510","2230071330","PM25-PRI",0.13813,"ON-ROAD","2008",3464205.83780584
"1800","24510","2230060170","PM25-PRI",0.000419485,"ON-ROAD","2008",3464205.83780584
"1801","24510","2230073330","PM25-PRI",0.409164,"ON-ROAD","2008",3464205.83780584
"1802","24510","2201040270","PM25-PRI",0.830592,"ON-ROAD","2008",3464205.83780584
"1803","24510","2230073190","PM25-PRI",4.04511e-05,"ON-ROAD","2008",3464205.83780584
"1804","24510","2201020290","PM25-PRI",0.439363,"ON-ROAD","2008",3464205.83780584
"1805","24510","2201070310","PM25-PRI",0.0348982,"ON-ROAD","2008",3464205.83780584
"1806","24510","2201040170","PM25-PRI",0.000594206,"ON-ROAD","2008",3464205.83780584
"1807","24510","2201080310","PM25-PRI",0.00744762,"ON-ROAD","2008",3464205.83780584
"1808","24510","2201001250","PM25-PRI",0.324528,"ON-ROAD","2008",3464205.83780584
"1809","24510","2230075190","PM25-PRI",4.21363e-05,"ON-ROAD","2008",3464205.83780584
"1810","24510","2201080250","PM25-PRI",0.000885849,"ON-ROAD","2008",3464205.83780584
"1811","24510","2201020230","PM25-PRI",1.33182,"ON-ROAD","2008",3464205.83780584
"1812","24510","2230072230","PM25-PRI",0.513235,"ON-ROAD","2008",3464205.83780584
"1813","24510","2230075270","PM25-PRI",0.00707226,"ON-ROAD","2008",3464205.83780584
"1814","24510","2201020170","PM25-PRI",0.0012721,"ON-ROAD","2008",3464205.83780584
"1815","24510","2230074270","PM25-PRI",0.201464,"ON-ROAD","2008",3464205.83780584
"1816","24510","2230001250","PM25-PRI",0.000166256,"ON-ROAD","2008",3464205.83780584
"1817","24510","2201001230","PM25-PRI",3.19042,"ON-ROAD","2008",3464205.83780584
"1818","24510","2201070190","PM25-PRI",0.00125795,"ON-ROAD","2008",3464205.83780584
"1819","24510","2230073250","PM25-PRI",0.00724381,"ON-ROAD","2008",3464205.83780584
"1820","24510","2230060270","PM25-PRI",0.014025,"ON-ROAD","2008",3464205.83780584
"1821","24510","2230001190","PM25-PRI",5.59034e-05,"ON-ROAD","2008",3464205.83780584
"1822","24510","2230060330","PM25-PRI",0.102681,"ON-ROAD","2008",3464205.83780584
"1823","24510","2230074170","PM25-PRI",0.000389944,"ON-ROAD","2008",3464205.83780584
"1824","24510","2230072250","PM25-PRI",0.041797,"ON-ROAD","2008",3464205.83780584
"1825","24510","2230060330","PM25-PRI",0.0029511,"ON-ROAD","2008",3464205.83780584
"1826","24510","2201070230","PM25-PRI",0.199125,"ON-ROAD","2008",3464205.83780584
"1827","24510","2230072230","PM25-PRI",0.0217874,"ON-ROAD","2008",3464205.83780584
"1828","24510","2201070270","PM25-PRI",0.139964,"ON-ROAD","2008",3464205.83780584
"1829","24510","2230071250","PM25-PRI",0.00156965,"ON-ROAD","2008",3464205.83780584
"1830","24510","2201080230","PM25-PRI",0.00683876,"ON-ROAD","2008",3464205.83780584
"1831","24510","2230060170","PM25-PRI",1.20616e-05,"ON-ROAD","2008",3464205.83780584
"1832","24510","2230001310","PM25-PRI",0.0206617,"ON-ROAD","2008",3464205.83780584
"1833","24510","2201040230","PM25-PRI",0.267575,"ON-ROAD","2008",3464205.83780584
"1834","24510","2230071250","PM25-PRI",0.00419092,"ON-ROAD","2008",3464205.83780584
"1835","24510","2230071190","PM25-PRI",0.000619955,"ON-ROAD","2008",3464205.83780584
"1836","24510","2230071290","PM25-PRI",0.27696,"ON-ROAD","2008",3464205.83780584
"1837","24510","2201040330","PM25-PRI",0.160477,"ON-ROAD","2008",3464205.83780584
"1838","24510","2201070250","PM25-PRI",0.00657162,"ON-ROAD","2008",3464205.83780584
"1839","24510","2230073330","PM25-PRI",0.0157819,"ON-ROAD","2008",3464205.83780584
"1840","24510","2201020330","PM25-PRI",0.346587,"ON-ROAD","2008",3464205.83780584
"1841","24510","2201001290","PM25-PRI",2.30741,"ON-ROAD","2008",3464205.83780584
"1842","24510","2201070330","PM25-PRI",0.28663,"ON-ROAD","2008",3464205.83780584
"1843","24510","2201001170","PM25-PRI",0.00239655,"ON-ROAD","2008",3464205.83780584
"1844","24510","2230074250","PM25-PRI",0.039423,"ON-ROAD","2008",3464205.83780584
"1845","24510","2230075230","PM25-PRI",0.00888297,"ON-ROAD","2008",3464205.83780584
"1846","24510","2230071330","PM25-PRI",0.00341995,"ON-ROAD","2008",3464205.83780584
"1847","24510","2201080250","PM25-PRI",0.0126585,"ON-ROAD","2008",3464205.83780584
"1848","24510","2230001230","PM25-PRI",0.00127937,"ON-ROAD","2008",3464205.83780584
"1849","24510","2201020310","PM25-PRI",0.315185,"ON-ROAD","2008",3464205.83780584
"1850","24510","2201040190","PM25-PRI",0.000254865,"ON-ROAD","2008",3464205.83780584
"1851","24510","2230001170","PM25-PRI",5.59026e-05,"ON-ROAD","2008",3464205.83780584
"1852","24510","2230075310","PM25-PRI",0.00243242,"ON-ROAD","2008",3464205.83780584
"1853","24510","2201040310","PM25-PRI",0.166075,"ON-ROAD","2008",3464205.83780584
"1854","24510","2230071330","PM25-PRI",0.00913116,"ON-ROAD","2008",3464205.83780584
"1855","24510","2201040190","PM25-PRI",0.000594509,"ON-ROAD","2008",3464205.83780584
"1856","24510","2201020330","PM25-PRI",0.39704,"ON-ROAD","2008",3464205.83780584
"1857","24510","2201080270","PM25-PRI",0.0416595,"ON-ROAD","2008",3464205.83780584
"1858","24510","2230060190","PM25-PRI",3.21767e-05,"ON-ROAD","2008",3464205.83780584
"1859","24510","2201070290","PM25-PRI",0.578781,"ON-ROAD","2008",3464205.83780584
"1860","24510","2230060190","PM25-PRI",1.20616e-05,"ON-ROAD","2008",3464205.83780584
"1861","24510","2230072310","PM25-PRI",0.0897336,"ON-ROAD","2008",3464205.83780584
"1862","24510","2201020190","PM25-PRI",0.00154274,"ON-ROAD","2008",3464205.83780584
"1863","24510","2230060290","PM25-PRI",0.00871298,"ON-ROAD","2008",3464205.83780584
"1864","24510","2230075330","PM25-PRI",0.00317588,"ON-ROAD","2008",3464205.83780584
"1865","24510","2230074310","PM25-PRI",0.0846127,"ON-ROAD","2008",3464205.83780584
"1866","24510","2230001290","PM25-PRI",0.0641888,"ON-ROAD","2008",3464205.83780584
"1867","24510","2230073270","PM25-PRI",0.0624595,"ON-ROAD","2008",3464205.83780584
"1868","24510","2201020310","PM25-PRI",0.141419,"ON-ROAD","2008",3464205.83780584
"1869","24510","2230075330","PM25-PRI",0.341928,"ON-ROAD","2008",3464205.83780584
"1870","24510","2230073290","PM25-PRI",0.0177946,"ON-ROAD","2008",3464205.83780584
"1871","24510","2230060250","PM25-PRI",0.00416992,"ON-ROAD","2008",3464205.83780584
"1872","24510","2230073170","PM25-PRI",4.06396e-05,"ON-ROAD","2008",3464205.83780584
"1873","24510","2230072190","PM25-PRI",1.69981e-05,"ON-ROAD","2008",3464205.83780584
"1874","24510","2230072170","PM25-PRI",3.023e-05,"ON-ROAD","2008",3464205.83780584
"1875","24510","2201001290","PM25-PRI",0.866642,"ON-ROAD","2008",3464205.83780584
"1876","24510","2201001190","PM25-PRI",0.00303868,"ON-ROAD","2008",3464205.83780584
"1877","24510","2230001310","PM25-PRI",0.000793366,"ON-ROAD","2008",3464205.83780584
"1878","24510","2201040230","PM25-PRI",0.62115,"ON-ROAD","2008",3464205.83780584
"1879","24510","2201080230","PM25-PRI",0.0363888,"ON-ROAD","2008",3464205.83780584
"1880","24510","2230072330","PM25-PRI",0.00687727,"ON-ROAD","2008",3464205.83780584
"1881","24510","2201040310","PM25-PRI",0.0622881,"ON-ROAD","2008",3464205.83780584
"1882","24510","2230075290","PM25-PRI",0.425011,"ON-ROAD","2008",3464205.83780584
"1883","24510","2201070250","PM25-PRI",0.132864,"ON-ROAD","2008",3464205.83780584
"1884","24510","2230071310","PM25-PRI",0.00336889,"ON-ROAD","2008",3464205.83780584
"1885","24510","2230072230","PM25-PRI",0.0387473,"ON-ROAD","2008",3464205.83780584
"1886","24510","2230072250","PM25-PRI",0.00177428,"ON-ROAD","2008",3464205.83780584
"1887","24510","2230073270","PM25-PRI",1.6194,"ON-ROAD","2008",3464205.83780584
"1888","24510","2201080290","PM25-PRI",0.0256958,"ON-ROAD","2008",3464205.83780584
"1889","24510","2230001170","PM25-PRI",2.14632e-06,"ON-ROAD","2008",3464205.83780584
"1890","24510","2230075250","PM25-PRI",0.000749028,"ON-ROAD","2008",3464205.83780584
"1891","24510","2201001190","PM25-PRI",0.00240174,"ON-ROAD","2008",3464205.83780584
"1892","24510","2230060250","PM25-PRI",0.0543915,"ON-ROAD","2008",3464205.83780584
"1893","24510","2230073270","PM25-PRI",0.0351269,"ON-ROAD","2008",3464205.83780584
"1894","24510","2230060310","PM25-PRI",0.00748115,"ON-ROAD","2008",3464205.83780584
"1895","24510","2230072270","PM25-PRI",0.360509,"ON-ROAD","2008",3464205.83780584
"1896","24510","2201020310","PM25-PRI",0.377301,"ON-ROAD","2008",3464205.83780584
"1897","24510","2201020270","PM25-PRI",0.707285,"ON-ROAD","2008",3464205.83780584
"1898","24510","2201001250","PM25-PRI",0.155505,"ON-ROAD","2008",3464205.83780584
"1899","24510","2230074190","PM25-PRI",0.000388823,"ON-ROAD","2008",3464205.83780584
"1900","24510","2230071310","PM25-PRI",0.00899481,"ON-ROAD","2008",3464205.83780584
"1901","24510","2230071250","PM25-PRI",0.0633981,"ON-ROAD","2008",3464205.83780584
"1902","24510","2201040310","PM25-PRI",0.146701,"ON-ROAD","2008",3464205.83780584
"1903","24510","2230073170","PM25-PRI",0.00187386,"ON-ROAD","2008",3464205.83780584
"1904","24510","2230074290","PM25-PRI",3.45069,"ON-ROAD","2008",3464205.83780584
"1905","24510","2230060250","PM25-PRI",0.00156312,"ON-ROAD","2008",3464205.83780584
"1906","24510","2230001230","PM25-PRI",0.00340417,"ON-ROAD","2008",3464205.83780584
"1907","24510","2201040230","PM25-PRI",0.713419,"ON-ROAD","2008",3464205.83780584
"1908","24510","2230071170","PM25-PRI",0.000630612,"ON-ROAD","2008",3464205.83780584
"1909","24510","2201040330","PM25-PRI",0.065547,"ON-ROAD","2008",3464205.83780584
"1910","24510","2201001170","PM25-PRI",0.00113884,"ON-ROAD","2008",3464205.83780584
"1911","24510","2230001190","PM25-PRI",8.06652e-07,"ON-ROAD","2008",3464205.83780584
"1912","24510","2230072310","PM25-PRI",0.00380915,"ON-ROAD","2008",3464205.83780584
"1913","24510","2230074330","PM25-PRI",0.0859027,"ON-ROAD","2008",3464205.83780584
"1914","24510","2230075230","PM25-PRI",0.956349,"ON-ROAD","2008",3464205.83780584
"1915","24510","2201080310","PM25-PRI",0.0200476,"ON-ROAD","2008",3464205.83780584
"1916","24510","2201001170","PM25-PRI",0.00303216,"ON-ROAD","2008",3464205.83780584
"1917","24510","2201020170","PM25-PRI",0.0015397,"ON-ROAD","2008",3464205.83780584
"1918","24510","2230071270","PM25-PRI",0.546694,"ON-ROAD","2008",3464205.83780584
"1919","24510","2230001290","PM25-PRI",0.00246471,"ON-ROAD","2008",3464205.83780584
"1920","24510","2230075290","PM25-PRI",0.00394734,"ON-ROAD","2008",3464205.83780584
"1921","24510","2201020250","PM25-PRI",0.172833,"ON-ROAD","2008",3464205.83780584
"1922","24510","2230001190","PM25-PRI",2.14632e-06,"ON-ROAD","2008",3464205.83780584
"1923","24510","2201001310","PM25-PRI",0.278949,"ON-ROAD","2008",3464205.83780584
"1924","24510","2230075270","PM25-PRI",0.761417,"ON-ROAD","2008",3464205.83780584
"1925","24510","2230075170","PM25-PRI",0.00304313,"ON-ROAD","2008",3464205.83780584
"1926","24510","2230072330","PM25-PRI",0.0910945,"ON-ROAD","2008",3464205.83780584
"1927","24510","2201001330","PM25-PRI",0.78155,"ON-ROAD","2008",3464205.83780584
